Year,REGION,HA_NAME,HSDA_NAME,agegrp,SEX,DISEASE,INC_CRUDE_RATE,INC_CRUDE_RATE_LOWER,INC_CRUDE_RATE_UPPER,PRE_CRUDE_RATE,PRE_CRUDE_RATE_LOWER,PRE_CRUDE_RATE_UPPER,age_min,age_max
2001,HA-5,Northern,,65-79,T,Asthma 1+,921.5,782.1,1078.5,9.7,9.3,10.2,65.0,79.0
2001,HA-5,Northern,,65-79,T,"Asthma, Episodic 1+",,,,7.2,6.8,7.6,65.0,79.0
2001,HA-5,Northern,,80+,F,"Asthma, Episodic 1+",,,,6.2,5.3,7.3,80.0,
2001,HA-5,Northern,,80+,F,Asthma 1+,567.2,302.0,969.9,9.1,8.0,10.4,80.0,
2001,HA-5,Northern,,80+,M,Asthma 1+,859.2,457.5,1469.3,10.8,9.3,12.5,80.0,
2001,HA-5,Northern,,80+,M,"Asthma, Episodic 1+",,,,8.2,6.9,9.7,80.0,
2001,HA-5,Northern,,80+,T,"Asthma, Episodic 1+",,,,6.9,6.1,7.7,80.0,
2001,HA-5,Northern,,80+,T,Asthma 1+,668.6,436.7,979.6,9.6,8.7,10.6,80.0,
2001,HA-5,Northern,,Total,F,Asthma 1+,856.4,806.8,908.1,8.4,8.2,8.5,,
2001,HA-5,Northern,,Total,F,"Asthma, Episodic 1+",,,,4.6,4.5,4.7,,
2001,HA-5,Northern,,Total,M,"Asthma, Episodic 1+",,,,3.9,3.8,4.0,,
2001,HA-5,Northern,,Total,M,Asthma 1+,720.7,676.6,767.0,7.2,7.1,7.3,,
2001,HA-5,Northern,,Total,T,Asthma 1+,786.1,753.0,820.4,7.8,7.7,7.9,,
2001,HA-5,Northern,,Total,T,"Asthma, Episodic 1+",,,,4.2,4.2,4.3,,
2001,HSDA-11,Interior,East Kootenay,1-19,F,"Asthma, Episodic 1+",,,,2.9,2.6,3.3,1.0,19.0
2001,HSDA-11,Interior,East Kootenay,1-19,F,Asthma 1+,747.3,577.9,950.7,6.4,5.9,7.0,1.0,19.0
2001,HSDA-11,Interior,East Kootenay,1-19,M,"Asthma, Episodic 1+",,,,4.2,3.8,4.7,1.0,19.0
2001,HSDA-11,Interior,East Kootenay,1-19,M,Asthma 1+,950.5,761.3,1172.4,9.0,8.4,9.6,1.0,19.0
2001,HSDA-11,Interior,East Kootenay,1-19,T,"Asthma, Episodic 1+",,,,3.6,3.3,3.9,1.0,19.0
2001,HSDA-11,Interior,East Kootenay,1-19,T,Asthma 1+,850.7,721.3,996.7,7.8,7.4,8.2,1.0,19.0
2001,HSDA-11,Interior,East Kootenay,20-34,F,Asthma 1+,496.5,337.3,704.7,6.9,6.3,7.6,20.0,34.0
2001,HSDA-11,Interior,East Kootenay,20-34,F,"Asthma, Episodic 1+",,,,3.4,3.0,3.9,20.0,34.0
2001,HSDA-11,Interior,East Kootenay,20-34,M,Asthma 1+,332.7,205.9,508.6,5.0,4.5,5.6,20.0,34.0
2001,HSDA-11,Interior,East Kootenay,20-34,M,"Asthma, Episodic 1+",,,,2.9,2.5,3.3,20.0,34.0
2001,HSDA-11,Interior,East Kootenay,20-34,T,"Asthma, Episodic 1+",,,,3.2,2.9,3.5,20.0,34.0
2001,HSDA-11,Interior,East Kootenay,20-34,T,Asthma 1+,414.1,309.3,543.0,6.0,5.6,6.4,20.0,34.0
2001,HSDA-11,Interior,East Kootenay,35-49,F,Asthma 1+,533.4,391.9,709.3,5.6,5.1,6.1,35.0,49.0
2001,HSDA-11,Interior,East Kootenay,35-49,F,"Asthma, Episodic 1+",,,,3.3,3.0,3.7,35.0,49.0
2001,HSDA-11,Interior,East Kootenay,35-49,M,Asthma 1+,259.4,164.4,389.2,3.4,3.0,3.8,35.0,49.0
2001,HSDA-11,Interior,East Kootenay,35-49,M,"Asthma, Episodic 1+",,,,2.1,1.8,2.4,35.0,49.0
2001,HSDA-11,Interior,East Kootenay,35-49,T,Asthma 1+,395.9,308.6,500.2,4.5,4.2,4.8,35.0,49.0
2001,HSDA-11,Interior,East Kootenay,35-49,T,"Asthma, Episodic 1+",,,,2.7,2.5,3.0,35.0,49.0
2001,HSDA-11,Interior,East Kootenay,50-64,F,"Asthma, Episodic 1+",,,,4.1,3.6,4.6,50.0,64.0
2001,HSDA-11,Interior,East Kootenay,50-64,F,Asthma 1+,675.6,490.9,906.9,6.4,5.9,7.1,50.0,64.0
2001,HSDA-11,Interior,East Kootenay,50-64,M,Asthma 1+,320.5,200.9,485.3,3.7,3.3,4.2,50.0,64.0
2001,HSDA-11,Interior,East Kootenay,50-64,M,"Asthma, Episodic 1+",,,,2.4,2.0,2.8,50.0,64.0
2001,HSDA-11,Interior,East Kootenay,50-64,T,Asthma 1+,493.3,381.5,627.6,5.0,4.7,5.4,50.0,64.0
2001,HSDA-11,Interior,East Kootenay,50-64,T,"Asthma, Episodic 1+",,,,3.2,2.9,3.5,50.0,64.0
2001,HSDA-11,Interior,East Kootenay,65-79,F,"Asthma, Episodic 1+",,,,4.8,4.2,5.5,65.0,79.0
2001,HSDA-11,Interior,East Kootenay,65-79,F,Asthma 1+,427.5,244.3,694.2,7.2,6.4,8.1,65.0,79.0
2001,HSDA-11,Interior,East Kootenay,65-79,M,"Asthma, Episodic 1+",,,,5.5,4.8,6.3,65.0,79.0
2001,HSDA-11,Interior,East Kootenay,65-79,M,Asthma 1+,609.1,386.1,914.0,7.0,6.2,7.9,65.0,79.0
2001,HSDA-11,Interior,East Kootenay,65-79,T,Asthma 1+,518.4,368.6,708.7,7.1,6.5,7.7,65.0,79.0
2001,HSDA-11,Interior,East Kootenay,65-79,T,"Asthma, Episodic 1+",,,,5.2,4.7,5.7,65.0,79.0
2001,HSDA-11,Interior,East Kootenay,80+,F,Asthma 1+,718.4,344.5,1321.1,9.0,7.6,10.7,80.0,
2001,HSDA-11,Interior,East Kootenay,80+,F,"Asthma, Episodic 1+",,,,6.8,5.5,8.2,80.0,
2001,HSDA-11,Interior,East Kootenay,80+,M,"Asthma, Episodic 1+",,,,5.9,4.4,7.7,80.0,
2001,HSDA-11,Interior,East Kootenay,80+,M,Asthma 1+,572.1,185.8,1335.0,7.1,5.5,9.0,80.0,
2001,HSDA-11,Interior,East Kootenay,80+,T,"Asthma, Episodic 1+",,,,6.4,5.4,7.5,80.0,
2001,HSDA-11,Interior,East Kootenay,80+,T,Asthma 1+,657.9,368.2,1085.1,8.2,7.1,9.4,80.0,
2001,HSDA-11,Interior,East Kootenay,Total,F,Asthma 1+,602.2,524.2,688.5,6.5,6.2,6.8,,
2001,HSDA-11,Interior,East Kootenay,Total,F,"Asthma, Episodic 1+",,,,3.7,3.5,3.9,,
2001,HSDA-11,Interior,East Kootenay,Total,M,"Asthma, Episodic 1+",,,,3.3,3.1,3.5,,
2001,HSDA-11,Interior,East Kootenay,Total,M,Asthma 1+,504.9,434.0,584.1,5.7,5.4,5.9,,
2001,HSDA-11,Interior,East Kootenay,Total,T,"Asthma, Episodic 1+",,,,3.5,3.4,3.6,,
2001,HSDA-11,Interior,East Kootenay,Total,T,Asthma 1+,553.2,500.0,610.5,6.1,5.9,6.3,,
2001,HSDA-12,Interior,Kootenay Boundary,1-19,F,Asthma 1+,773.4,596.9,985.8,7.7,7.1,8.3,1.0,19.0
2001,HSDA-12,Interior,Kootenay Boundary,1-19,F,"Asthma, Episodic 1+",,,,3.2,2.8,3.6,1.0,19.0
2001,HSDA-12,Interior,Kootenay Boundary,1-19,M,Asthma 1+,845.0,663.5,1060.9,10.9,10.3,11.6,1.0,19.0
2001,HSDA-12,Interior,Kootenay Boundary,1-19,M,"Asthma, Episodic 1+",,,,4.7,4.3,5.1,1.0,19.0
2001,HSDA-12,Interior,Kootenay Boundary,1-19,T,"Asthma, Episodic 1+",,,,4.0,3.7,4.3,1.0,19.0
2001,HSDA-12,Interior,Kootenay Boundary,1-19,T,Asthma 1+,810.0,680.9,956.4,9.4,8.9,9.8,1.0,19.0
2001,HSDA-12,Interior,Kootenay Boundary,20-34,F,"Asthma, Episodic 1+",,,,3.9,3.4,4.4,20.0,34.0
2001,HSDA-12,Interior,Kootenay Boundary,20-34,F,Asthma 1+,716.3,518.4,964.9,8.1,7.4,8.8,20.0,34.0
2001,HSDA-12,Interior,Kootenay Boundary,20-34,M,"Asthma, Episodic 1+",,,,2.2,1.8,2.6,20.0,34.0
2001,HSDA-12,Interior,Kootenay Boundary,20-34,M,Asthma 1+,255.7,146.1,415.2,4.8,4.3,5.3,20.0,34.0
2001,HSDA-12,Interior,Kootenay Boundary,20-34,T,Asthma 1+,481.2,366.3,620.7,6.4,6.0,6.9,20.0,34.0
2001,HSDA-12,Interior,Kootenay Boundary,20-34,T,"Asthma, Episodic 1+",,,,3.0,2.7,3.3,20.0,34.0
2001,HSDA-12,Interior,Kootenay Boundary,35-49,F,"Asthma, Episodic 1+",,,,3.7,3.3,4.1,35.0,49.0
2001,HSDA-12,Interior,Kootenay Boundary,35-49,F,Asthma 1+,600.2,453.4,779.4,5.9,5.4,6.4,35.0,49.0
2001,HSDA-12,Interior,Kootenay Boundary,35-49,M,Asthma 1+,345.6,236.4,487.9,3.6,3.2,4.0,35.0,49.0
2001,HSDA-12,Interior,Kootenay Boundary,35-49,M,"Asthma, Episodic 1+",,,,2.0,1.7,2.3,35.0,49.0
2001,HSDA-12,Interior,Kootenay Boundary,35-49,T,Asthma 1+,473.4,379.7,583.2,4.8,4.5,5.1,35.0,49.0
2001,HSDA-12,Interior,Kootenay Boundary,35-49,T,"Asthma, Episodic 1+",,,,2.9,2.6,3.1,35.0,49.0
2001,HSDA-12,Interior,Kootenay Boundary,50-64,F,Asthma 1+,447.2,303.9,634.8,7.5,6.9,8.1,50.0,64.0
2001,HSDA-12,Interior,Kootenay Boundary,50-64,F,"Asthma, Episodic 1+",,,,4.8,4.3,5.3,50.0,64.0
2001,HSDA-12,Interior,Kootenay Boundary,50-64,M,"Asthma, Episodic 1+",,,,2.8,2.5,3.2,50.0,64.0
2001,HSDA-12,Interior,Kootenay Boundary,50-64,M,Asthma 1+,411.0,279.3,583.4,4.3,3.8,4.7,50.0,64.0
2001,HSDA-12,Interior,Kootenay Boundary,50-64,T,Asthma 1+,428.4,328.4,549.1,5.8,5.5,6.2,50.0,64.0
2001,HSDA-12,Interior,Kootenay Boundary,50-64,T,"Asthma, Episodic 1+",,,,3.8,3.5,4.1,50.0,64.0
2001,HSDA-12,Interior,Kootenay Boundary,65-79,F,Asthma 1+,860.7,606.0,1186.3,9.3,8.5,10.2,65.0,79.0
2001,HSDA-12,Interior,Kootenay Boundary,65-79,F,"Asthma, Episodic 1+",,,,6.4,5.7,7.1,65.0,79.0
2001,HSDA-12,Interior,Kootenay Boundary,65-79,M,Asthma 1+,466.5,280.9,728.5,8.1,7.2,8.9,65.0,79.0
2001,HSDA-12,Interior,Kootenay Boundary,65-79,M,"Asthma, Episodic 1+",,,,6.3,5.6,7.1,65.0,79.0
2001,HSDA-12,Interior,Kootenay Boundary,65-79,T,"Asthma, Episodic 1+",,,,6.3,5.8,6.9,65.0,79.0
2001,HSDA-12,Interior,Kootenay Boundary,65-79,T,Asthma 1+,668.7,505.1,868.3,8.7,8.1,9.3,65.0,79.0
2001,HSDA-12,Interior,Kootenay Boundary,80+,F,"Asthma, Episodic 1+",,,,6.3,5.2,7.5,80.0,
2001,HSDA-12,Interior,Kootenay Boundary,80+,F,Asthma 1+,592.7,295.9,1060.5,9.5,8.2,11.0,80.0,
2001,HSDA-12,Interior,Kootenay Boundary,80+,M,"Asthma, Episodic 1+",,,,8.6,7.1,10.4,80.0,
2001,HSDA-12,Interior,Kootenay Boundary,80+,M,Asthma 1+,820.4,375.1,1557.4,11.5,9.7,13.5,80.0,
2001,HSDA-12,Interior,Kootenay Boundary,80+,T,Asthma 1+,675.0,412.3,1042.5,10.3,9.2,11.4,80.0,
2001,HSDA-12,Interior,Kootenay Boundary,80+,T,"Asthma, Episodic 1+",,,,7.2,6.3,8.2,80.0,
2001,HSDA-12,Interior,Kootenay Boundary,Total,F,"Asthma, Episodic 1+",,,,4.3,4.1,4.5,,
2001,HSDA-12,Interior,Kootenay Boundary,Total,F,Asthma 1+,659.9,579.5,748.3,7.6,7.3,7.8,,
2001,HSDA-12,Interior,Kootenay Boundary,Total,M,Asthma 1+,489.4,420.7,566.1,6.5,6.2,6.7,,
2001,HSDA-12,Interior,Kootenay Boundary,Total,M,"Asthma, Episodic 1+",,,,3.6,3.4,3.7,,
2001,HSDA-12,Interior,Kootenay Boundary,Total,T,"Asthma, Episodic 1+",,,,3.9,3.8,4.1,,
2001,HSDA-12,Interior,Kootenay Boundary,Total,T,Asthma 1+,574.4,521.0,631.7,7.0,6.8,7.2,,
2001,HSDA-13,Interior,Okanagan,1-19,F,"Asthma, Episodic 1+",,,,4.4,4.2,4.6,1.0,19.0
2001,HSDA-13,Interior,Okanagan,1-19,F,Asthma 1+,1107.7,993.9,1231.0,9.9,9.6,10.3,1.0,19.0
2001,HSDA-13,Interior,Okanagan,1-19,M,"Asthma, Episodic 1+",,,,5.6,5.3,5.8,1.0,19.0
2001,HSDA-13,Interior,Okanagan,1-19,M,Asthma 1+,1325.5,1201.3,1459.0,12.9,12.5,13.2,1.0,19.0
2001,HSDA-13,Interior,Okanagan,1-19,T,"Asthma, Episodic 1+",,,,5.0,4.8,5.2,1.0,19.0
2001,HSDA-13,Interior,Okanagan,1-19,T,Asthma 1+,1217.2,1132.3,1306.7,11.4,11.2,11.7,1.0,19.0
2001,HSDA-13,Interior,Okanagan,20-34,F,"Asthma, Episodic 1+",,,,4.9,4.6,5.1,20.0,34.0
2001,HSDA-13,Interior,Okanagan,20-34,F,Asthma 1+,882.3,763.7,1014.1,9.4,9.0,9.8,20.0,34.0
2001,HSDA-13,Interior,Okanagan,20-34,M,Asthma 1+,457.8,374.0,554.7,5.9,5.6,6.2,20.0,34.0
2001,HSDA-13,Interior,Okanagan,20-34,M,"Asthma, Episodic 1+",,,,3.1,2.9,3.3,20.0,34.0
2001,HSDA-13,Interior,Okanagan,20-34,T,"Asthma, Episodic 1+",,,,4.0,3.8,4.2,20.0,34.0
2001,HSDA-13,Interior,Okanagan,20-34,T,Asthma 1+,668.7,595.4,748.6,7.7,7.4,7.9,20.0,34.0
2001,HSDA-13,Interior,Okanagan,35-49,F,Asthma 1+,644.9,562.1,736.4,7.2,6.9,7.5,35.0,49.0
2001,HSDA-13,Interior,Okanagan,35-49,F,"Asthma, Episodic 1+",,,,4.2,3.9,4.4,35.0,49.0
2001,HSDA-13,Interior,Okanagan,35-49,M,"Asthma, Episodic 1+",,,,2.8,2.6,3.0,35.0,49.0
2001,HSDA-13,Interior,Okanagan,35-49,M,Asthma 1+,410.4,343.1,487.0,4.6,4.4,4.9,35.0,49.0
2001,HSDA-13,Interior,Okanagan,35-49,T,"Asthma, Episodic 1+",,,,3.5,3.4,3.6,35.0,49.0
2001,HSDA-13,Interior,Okanagan,35-49,T,Asthma 1+,531.0,476.8,589.7,6.0,5.8,6.1,35.0,49.0
2001,HSDA-13,Interior,Okanagan,50-64,F,Asthma 1+,739.1,639.7,849.5,7.7,7.4,8.1,50.0,64.0
2001,HSDA-13,Interior,Okanagan,50-64,F,"Asthma, Episodic 1+",,,,5.1,4.8,5.3,50.0,64.0
2001,HSDA-13,Interior,Okanagan,50-64,M,Asthma 1+,466.9,387.1,558.4,4.9,4.6,5.1,50.0,64.0
2001,HSDA-13,Interior,Okanagan,50-64,M,"Asthma, Episodic 1+",,,,3.3,3.1,3.5,50.0,64.0
2001,HSDA-13,Interior,Okanagan,50-64,T,"Asthma, Episodic 1+",,,,4.2,4.0,4.4,50.0,64.0
2001,HSDA-13,Interior,Okanagan,50-64,T,Asthma 1+,605.8,541.0,676.2,6.3,6.1,6.6,50.0,64.0
2001,HSDA-13,Interior,Okanagan,65-79,F,"Asthma, Episodic 1+",,,,6.6,6.3,7.0,65.0,79.0
2001,HSDA-13,Interior,Okanagan,65-79,F,Asthma 1+,820.8,702.8,953.1,9.3,8.9,9.7,65.0,79.0
2001,HSDA-13,Interior,Okanagan,65-79,M,"Asthma, Episodic 1+",,,,6.3,6.0,6.7,65.0,79.0
2001,HSDA-13,Interior,Okanagan,65-79,M,Asthma 1+,830.2,706.9,968.9,8.5,8.1,8.9,65.0,79.0
2001,HSDA-13,Interior,Okanagan,65-79,T,"Asthma, Episodic 1+",,,,6.5,6.2,6.7,65.0,79.0
2001,HSDA-13,Interior,Okanagan,65-79,T,Asthma 1+,825.1,738.9,918.7,8.9,8.6,9.2,65.0,79.0
2001,HSDA-13,Interior,Okanagan,80+,F,Asthma 1+,784.0,606.4,997.5,11.0,10.3,11.7,80.0,
2001,HSDA-13,Interior,Okanagan,80+,F,"Asthma, Episodic 1+",,,,7.1,6.6,7.7,80.0,
2001,HSDA-13,Interior,Okanagan,80+,M,"Asthma, Episodic 1+",,,,9.3,8.5,10.1,80.0,
2001,HSDA-13,Interior,Okanagan,80+,M,Asthma 1+,958.5,713.6,1260.2,12.5,11.6,13.4,80.0,
2001,HSDA-13,Interior,Okanagan,80+,T,"Asthma, Episodic 1+",,,,8.0,7.5,8.4,80.0,
2001,HSDA-13,Interior,Okanagan,80+,T,Asthma 1+,848.3,701.6,1016.7,11.6,11.1,12.1,80.0,
2001,HSDA-13,Interior,Okanagan,Total,F,"Asthma, Episodic 1+",,,,5.0,4.9,5.1,,
2001,HSDA-13,Interior,Okanagan,Total,F,Asthma 1+,833.8,787.3,882.5,8.8,8.6,8.9,,
2001,HSDA-13,Interior,Okanagan,Total,M,Asthma 1+,720.8,676.5,767.3,7.8,7.6,7.9,,
2001,HSDA-13,Interior,Okanagan,Total,M,"Asthma, Episodic 1+",,,,4.4,4.3,4.5,,
2001,HSDA-13,Interior,Okanagan,Total,T,"Asthma, Episodic 1+",,,,4.7,4.6,4.8,,
2001,HSDA-13,Interior,Okanagan,Total,T,Asthma 1+,778.6,746.2,811.9,8.3,8.2,8.4,,
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,1-19,F,"Asthma, Episodic 1+",,,,4.0,3.8,4.3,1.0,19.0
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,1-19,F,Asthma 1+,897.8,781.0,1027.1,9.3,8.9,9.6,1.0,19.0
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,1-19,M,Asthma 1+,1159.6,1027.5,1304.0,12.5,12.1,12.9,1.0,19.0
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,1-19,M,"Asthma, Episodic 1+",,,,5.4,5.2,5.7,1.0,19.0
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,1-19,T,Asthma 1+,1029.9,940.8,1125.2,10.9,10.7,11.2,1.0,19.0
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,1-19,T,"Asthma, Episodic 1+",,,,4.7,4.6,4.9,1.0,19.0
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,20-34,F,Asthma 1+,702.5,582.4,840.0,9.2,8.8,9.7,20.0,34.0
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,20-34,F,"Asthma, Episodic 1+",,,,4.7,4.4,5.0,20.0,34.0
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,20-34,M,Asthma 1+,350.7,268.3,450.5,6.0,5.7,6.4,20.0,34.0
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,20-34,M,"Asthma, Episodic 1+",,,,2.7,2.5,3.0,20.0,34.0
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,20-34,T,"Asthma, Episodic 1+",,,,3.7,3.5,3.9,20.0,34.0
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,20-34,T,Asthma 1+,525.0,451.3,607.3,7.6,7.4,7.9,20.0,34.0
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,35-49,F,"Asthma, Episodic 1+",,,,4.5,4.3,4.8,35.0,49.0
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,35-49,F,Asthma 1+,731.3,627.2,847.6,7.7,7.4,8.1,35.0,49.0
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,35-49,M,"Asthma, Episodic 1+",,,,2.6,2.4,2.8,35.0,49.0
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,35-49,M,Asthma 1+,438.0,358.2,530.2,4.5,4.3,4.8,35.0,49.0
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,35-49,T,Asthma 1+,584.8,518.5,657.4,6.2,5.9,6.4,35.0,49.0
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,35-49,T,"Asthma, Episodic 1+",,,,3.6,3.4,3.8,35.0,49.0
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,50-64,F,Asthma 1+,903.0,768.1,1054.8,8.9,8.4,9.3,50.0,64.0
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,50-64,F,"Asthma, Episodic 1+",,,,5.8,5.5,6.2,50.0,64.0
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,50-64,M,Asthma 1+,480.3,386.2,590.4,5.7,5.4,6.1,50.0,64.0
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,50-64,M,"Asthma, Episodic 1+",,,,3.6,3.4,3.9,50.0,64.0
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,50-64,T,Asthma 1+,685.0,602.5,775.6,7.3,7.0,7.5,50.0,64.0
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,50-64,T,"Asthma, Episodic 1+",,,,4.7,4.5,4.9,50.0,64.0
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,65-79,F,"Asthma, Episodic 1+",,,,8.3,7.7,8.8,65.0,79.0
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,65-79,F,Asthma 1+,885.6,708.4,1093.7,11.6,11.0,12.2,65.0,79.0
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,65-79,M,Asthma 1+,757.4,596.8,948.0,10.2,9.6,10.8,65.0,79.0
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,65-79,M,"Asthma, Episodic 1+",,,,7.3,6.8,7.8,65.0,79.0
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,65-79,T,Asthma 1+,820.0,698.6,956.5,10.9,10.4,11.3,65.0,79.0
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,65-79,T,"Asthma, Episodic 1+",,,,7.8,7.4,8.2,65.0,79.0
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,80+,F,Asthma 1+,931.6,623.9,1337.9,12.5,11.3,13.7,80.0,
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,80+,F,"Asthma, Episodic 1+",,,,8.4,7.5,9.4,80.0,
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,80+,M,Asthma 1+,1028.3,628.1,1588.1,13.9,12.4,15.5,80.0,
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,80+,M,"Asthma, Episodic 1+",,,,10.3,9.0,11.7,80.0,
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,80+,T,Asthma 1+,958.5,709.1,1267.2,12.9,12.0,13.9,80.0,
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,80+,T,"Asthma, Episodic 1+",,,,9.1,8.3,9.9,80.0,
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,Total,F,Asthma 1+,821.5,764.9,881.1,9.2,9.0,9.3,,
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,Total,F,"Asthma, Episodic 1+",,,,5.2,5.1,5.3,,
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,Total,M,Asthma 1+,656.3,606.1,709.6,7.9,7.7,8.1,,
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,Total,M,"Asthma, Episodic 1+",,,,4.2,4.1,4.4,,
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,Total,T,Asthma 1+,738.2,700.2,777.7,8.5,8.4,8.7,,
2001,HSDA-14,Interior,Thompson Cariboo Shuswap,Total,T,"Asthma, Episodic 1+",,,,4.7,4.6,4.8,,
2001,HSDA-21,Fraser,Fraser East,1-19,F,"Asthma, Episodic 1+",,,,4.8,4.5,5.0,1.0,19.0
2001,HSDA-21,Fraser,Fraser East,1-19,F,Asthma 1+,1294.4,1166.6,1432.2,10.7,10.3,11.1,1.0,19.0
2001,HSDA-21,Fraser,Fraser East,1-19,M,"Asthma, Episodic 1+",,,,6.7,6.4,7.0,1.0,19.0
2001,HSDA-21,Fraser,Fraser East,1-19,M,Asthma 1+,1669.8,1525.4,1824.3,15.1,14.7,15.5,1.0,19.0
2001,HSDA-21,Fraser,Fraser East,1-19,T,"Asthma, Episodic 1+",,,,5.8,5.6,5.9,1.0,19.0
2001,HSDA-21,Fraser,Fraser East,1-19,T,Asthma 1+,1483.5,1386.3,1585.7,12.9,12.7,13.2,1.0,19.0
2001,HSDA-21,Fraser,Fraser East,20-34,F,"Asthma, Episodic 1+",,,,4.7,4.4,5.0,20.0,34.0
2001,HSDA-21,Fraser,Fraser East,20-34,F,Asthma 1+,849.5,730.2,982.7,9.6,9.2,10.0,20.0,34.0
2001,HSDA-21,Fraser,Fraser East,20-34,M,"Asthma, Episodic 1+",,,,3.5,3.3,3.8,20.0,34.0
2001,HSDA-21,Fraser,Fraser East,20-34,M,Asthma 1+,644.5,541.1,761.9,6.9,6.6,7.2,20.0,34.0
2001,HSDA-21,Fraser,Fraser East,20-34,T,Asthma 1+,747.1,667.2,833.9,8.3,8.0,8.6,20.0,34.0
2001,HSDA-21,Fraser,Fraser East,20-34,T,"Asthma, Episodic 1+",,,,4.1,4.0,4.3,20.0,34.0
2001,HSDA-21,Fraser,Fraser East,35-49,F,"Asthma, Episodic 1+",,,,5.1,4.8,5.4,35.0,49.0
2001,HSDA-21,Fraser,Fraser East,35-49,F,Asthma 1+,838.5,729.4,959.3,8.7,8.3,9.0,35.0,49.0
2001,HSDA-21,Fraser,Fraser East,35-49,M,"Asthma, Episodic 1+",,,,3.5,3.3,3.8,35.0,49.0
2001,HSDA-21,Fraser,Fraser East,35-49,M,Asthma 1+,602.5,511.1,705.5,5.9,5.6,6.2,35.0,49.0
2001,HSDA-21,Fraser,Fraser East,35-49,T,"Asthma, Episodic 1+",,,,4.3,4.1,4.5,35.0,49.0
2001,HSDA-21,Fraser,Fraser East,35-49,T,Asthma 1+,719.9,648.0,797.5,7.3,7.1,7.5,35.0,49.0
2001,HSDA-21,Fraser,Fraser East,50-64,F,"Asthma, Episodic 1+",,,,5.8,5.5,6.2,50.0,64.0
2001,HSDA-21,Fraser,Fraser East,50-64,F,Asthma 1+,941.8,800.3,1101.2,9.2,8.7,9.6,50.0,64.0
2001,HSDA-21,Fraser,Fraser East,50-64,M,"Asthma, Episodic 1+",,,,4.0,3.7,4.3,50.0,64.0
2001,HSDA-21,Fraser,Fraser East,50-64,M,Asthma 1+,592.7,481.7,721.6,6.1,5.7,6.5,50.0,64.0
2001,HSDA-21,Fraser,Fraser East,50-64,T,"Asthma, Episodic 1+",,,,4.9,4.7,5.2,50.0,64.0
2001,HSDA-21,Fraser,Fraser East,50-64,T,Asthma 1+,766.9,675.8,866.9,7.6,7.4,7.9,50.0,64.0
2001,HSDA-21,Fraser,Fraser East,65-79,F,"Asthma, Episodic 1+",,,,7.7,7.2,8.2,65.0,79.0
2001,HSDA-21,Fraser,Fraser East,65-79,F,Asthma 1+,892.9,731.0,1079.9,10.8,10.2,11.4,65.0,79.0
2001,HSDA-21,Fraser,Fraser East,65-79,M,Asthma 1+,933.7,759.7,1135.6,9.7,9.2,10.3,65.0,79.0
2001,HSDA-21,Fraser,Fraser East,65-79,M,"Asthma, Episodic 1+",,,,7.2,6.7,7.7,65.0,79.0
2001,HSDA-21,Fraser,Fraser East,65-79,T,"Asthma, Episodic 1+",,,,7.4,7.1,7.8,65.0,79.0
